tool,dataset,breakpoint_f1,breakpoint_precision,breakpoint_recall,cell_node_match_accuracy,clone_ari,clone_nmi,hscn_error,loh_f1,loh_precision,loh_recall,msr,nrf_distance,retention_rate,tcn_mse,tree_coverage
SEACON,normal_0_3_rep45,0.7777777777777778,0.7777777777777778,0.7777777777777778,,0.46654498336695727,,0.9667164179104477,0.8760012816404998,0.9653954802259888,0.8017595307917889,,,,,
SEACON,normal_0_3_rep46,0.489795918367347,0.35294117647058826,0.8,,0.5370923293341425,,0.4698507462686567,0.8060220034742328,0.9830508474576272,0.6830225711481845,1.0,,,,
Alleloscope,amplitude_1_0_rep42,,,,,0.8694,,0.2484,0.5212,0.6465,0.4366,,,0.565,,
Alleloscope,amplitude_1_0_rep43,,,,,0.8322,,0.1389,0.4615,0.6803,0.3492,,,0.65,,
Alleloscope,amplitude_1_0_rep44,,,,,1,,0.2976,0.6133,0.8994,0.4653,,,0.615,,
Alleloscope,amplitude_1_0_rep45,,,,,0.8655,,0.2504,0.5185,0.7188,0.4055,,,0.63,,
Alleloscope,amplitude_1_0_rep46,,,,,0.6202,,0.2696,0.0217,0.5,0.0111,,,0.675,,
Alleloscope,amplitude_4_0_rep42,,,,,0.8368,,0.5858,0.2871,0.4009,0.2236,,,0.57,,
Alleloscope,amplitude_4_0_rep43,,,,,0.8095,,0.1834,0.4718,0.6854,0.3597,,,0.635,,
Alleloscope,amplitude_4_0_rep44,,,,,0.6743,,0.4708,0.2464,0.3123,0.2035,,,0.55,,
Alleloscope,amplitude_4_0_rep45,,,,,0.5894,,0.4419,0.3581,0.7267,0.2376,,,0.555,,
Alleloscope,amplitude_4_0_rep46,,,,,0.8495,,0.5893,0.0755,1,0.0392,,,0.585,,
Alleloscope,beta_0_1_rep42,,,,,0.7387,,0.2593,0.4443,0.7687,0.3124,,,0.64,,
Alleloscope,beta_0_1_rep43,,,,,0.7695,,0.1155,0.2091,0.48,0.1336,,,0.62,,
Alleloscope,beta_0_1_rep44,,,,,1,,0.3889,0.5659,0.5988,0.5364,,,0.515,,
Alleloscope,beta_0_1_rep45,,,,,1,,0.2361,0.5966,0.6846,0.5286,,,0.62,,
Alleloscope,beta_0_1_rep46,,,,,0.8104,,0.3273,0,0,0,,,0.63,,
Alleloscope,beta_0_3_rep42,,,,,0.9512,,0.3253,0.5263,0.8368,0.3838,,,0.61,,
Alleloscope,beta_0_3_rep43,,,,,0.8419,,0.1473,0.2276,0.4808,0.1491,,,0.64,,
Alleloscope,beta_0_3_rep44,,,,,1,,0.4027,0.558,0.5955,0.525,,,0.565,,
Alleloscope,beta_0_3_rep45,,,,,1,,0.221,0.6191,0.696,0.5574,,,0.64,,
Alleloscope,beta_0_3_rep46,,,,,0.7767,,0.3304,0.0134,0.1154,0.0071,,,0.625,,
Alleloscope,beta_0_5_rep42,,,,,0.9125,,0.3359,0.512,0.8308,0.37,,,0.6,,
Alleloscope,beta_0_5_rep43,,,,,0.807,,0.1807,0.2086,0.4861,0.1328,,,0.62,,
Alleloscope,beta_0_5_rep44,,,,,1,,0.4234,0.5511,0.5986,0.5106,,,0.555,,
Alleloscope,beta_0_5_rep45,,,,,0.6748,,0.2266,0.6212,0.6951,0.5614,,,0.645,,
Alleloscope,beta_0_5_rep46,,,,,0.7749,,0.3276,0.0135,0.1071,0.0072,,,0.625,,
Alleloscope,cells_500_rep42,,,,,0.7443,,0.4148,0.5342,0.8092,0.3987,,,0.57,,
Alleloscope,cells_500_rep43,,,,,0.6943,,0.1497,0.4589,0.5874,0.3766,,,0.624,,
Alleloscope,cells_500_rep44,,,,,0.8847,,0.603,0.4061,0.5918,0.3092,,,0.62,,
Alleloscope,cells_500_rep45,,,,,0.7918,,0.3238,0.6751,0.7168,0.6381,,,0.608,,
Alleloscope,cells_500_rep46,,,,,0.8893,,0.2256,0.4151,0.6923,0.2964,,,0.662,,
Alleloscope,cells_50_rep42,,,,,0.9334,,0.3902,0.511,0.7431,0.3894,,,0.34,,
Alleloscope,cells_50_rep43,,,,,0.5263,,0.0919,0.4962,0.6111,0.4177,,,0.4,,
Alleloscope,cells_50_rep44,,,,,1,,0.5877,0.4297,0.6183,0.3293,,,0.44,,
Alleloscope,cells_50_rep45,,,,,0.72,,0.3758,0.5156,0.7021,0.4074,,,0.34,,
Alleloscope,cells_50_rep46,,,,,-0.043,,0.2944,0,0,0,,,0.44,,
Alleloscope,clone_2_rep42,,,,,1,,0.4088,0.5385,0.5067,0.5745,,,0.695,,
Alleloscope,clone_2_rep43,,,,,0.4896,,0.2001,0.056,0.381,0.0302,,,0.675,,
Alleloscope,clone_2_rep44,,,,,1,,0.6035,0.5093,0.6853,0.4053,,,0.5,,
Alleloscope,clone_2_rep45,,,,,1,,0.3345,0.7198,0.9126,0.5943,,,0.595,,
Alleloscope,clone_2_rep46,,,,,0.2719,,0.1401,0.0584,0.6667,0.0305,,,0.71,,
Alleloscope,clone_4_rep42,,,,,0.9125,,0.3359,0.512,0.8308,0.37,,,0.6,,
Alleloscope,clone_4_rep43,,,,,0.807,,0.1807,0.2086,0.4861,0.1328,,,0.62,,
Alleloscope,clone_4_rep44,,,,,1,,0.4234,0.5511,0.5986,0.5106,,,0.555,,
Alleloscope,clone_4_rep45,,,,,0.6748,,0.2266,0.6212,0.6951,0.5614,,,0.645,,
Alleloscope,clone_4_rep46,,,,,0.7749,,0.3276,0.0135,0.1071,0.0072,,,0.625,,
Alleloscope,clone_8_rep42,,,,,0.4759,,0.1854,0.2102,0.5065,0.1327,,,0.65,,
Alleloscope,clone_8_rep43,,,,,0.7249,,0.088,0.591,0.5985,0.5836,,,0.705,,
Alleloscope,clone_8_rep44,,,,,0.5922,,0.1699,0.4338,0.5765,0.3477,,,0.625,,
Alleloscope,clone_8_rep45,,,,,0.8866,,0.181,0.7632,0.9156,0.6543,,,0.58,,
Alleloscope,clone_8_rep46,,,,,0.3126,,0.3316,0.5996,0.595,0.6043,,,0.645,,
Alleloscope,events_10_rep42,,,,,0.4508,,0.1,0.5329,1,0.3632,,,0.63,,
Alleloscope,events_10_rep43,,,,,0.6899,,0.1214,0.4922,0.75,0.3663,,,0.63,,
Alleloscope,events_10_rep44,,,,,0.5902,,0.261,0.584,0.5,0.702,,,0.615,,
Alleloscope,events_10_rep45,,,,,0.3447,,0.1135,0.1513,0.5,0.0891,,,0.635,,
Alleloscope,events_10_rep46,,,,,0.5325,,0.1374,0.0048,0.5,0.0024,,,0.605,,
Alleloscope,events_80_rep42,,,,,0.5479,,0.5575,0.3845,0.6778,0.2684,,,0.535,,
Alleloscope,events_80_rep43,,,,,0.6456,,0.3414,0.5665,0.6104,0.5286,,,0.56,,
Alleloscope,events_80_rep44,,,,,0.838,,0.8019,0.4397,0.5807,0.3538,,,0.54,,
Alleloscope,events_80_rep45,,,,,0.8699,,0.4813,0.6857,0.7441,0.6358,,,0.545,,
Alleloscope,events_80_rep46,,,,,0.6736,,0.2973,0.4787,0.6167,0.3911,,,0.685,,
Alleloscope,focal_0_3_rep42,,,,,1,,0.4809,0.5419,0.5755,0.512,,,0.61,,
Alleloscope,focal_0_3_rep43,,,,,0.8025,,0.3052,0.6995,0.6462,0.7624,,,0.605,,
Alleloscope,focal_0_3_rep44,,,,,0.642,,0.6463,0.7125,0.6273,0.8244,,,0.535,,
Alleloscope,focal_0_3_rep45,,,,,1,,0.5473,0.6849,0.6858,0.6839,,,0.675,,
Alleloscope,focal_0_3_rep46,,,,,0.8297,,0.6104,0.6661,0.5949,0.7566,,,0.64,,
Alleloscope,focal_1_0_rep42,,,,,0.3488,,0.3877,0,0,0,,,0.595,,
Alleloscope,focal_1_0_rep43,,,,,0.0132,,0.2373,0,0,0,,,0.625,,
Alleloscope,focal_1_0_rep44,,,,,0.5511,,0.5018,0,0,0,,,0.635,,
Alleloscope,focal_1_0_rep45,,,,,0.6275,,0.2943,0.0056,0.3846,0.0028,,,0.585,,
Alleloscope,focal_1_0_rep46,,,,,0,,0.196,0,0,0,,,0.655,,
Alleloscope,normal_0_0_rep42,,,,,0.781,,0.6023,0.4728,0.5765,0.4008,,,0.63,,
Alleloscope,normal_0_0_rep43,,,,,1,,0.1844,0.4367,0.5788,0.3506,,,0.64,,
Alleloscope,normal_0_0_rep44,,,,,1,,0.6156,0.3228,0.5554,0.2275,,,0.65,,
Alleloscope,normal_0_0_rep45,,,,,1,,0.4416,0.6462,0.6775,0.6177,,,0.655,,
Alleloscope,normal_0_0_rep46,,,,,0.7212,,0.2628,0.4191,0.7106,0.2972,,,0.655,,
Alleloscope,normal_0_3_rep42,,,,,0.6944,,0.2842,0.5289,0.7619,0.4051,,,0.66,,
Alleloscope,normal_0_3_rep43,,,,,0.4678,,0.0755,0.4149,0.5654,0.3276,,,0.675,,
Alleloscope,normal_0_3_rep44,,,,,0.9154,,0.4991,0.2884,0.649,0.1854,,,0.605,,
Alleloscope,normal_0_3_rep45,,,,,0.9693,,0.2124,0.6756,0.7539,0.612,,,0.585,,
Alleloscope,normal_0_3_rep46,,,,,0.513,,0.1696,0.4176,0.7037,0.2969,,,0.635,,
CONET,amplitude_1_0_rep42,0.43298969072164956,,,0.305,0.011975168045758208,0.041600947426014334,,,,,,0.375,,1.2936842105263158,1.0
CONET,amplitude_1_0_rep43,0.39622641509433965,,,0.37,-0.014348198015836365,0.02968870130992683,,,,,,0.375,,1.144,1.0
CONET,amplitude_1_0_rep44,0.48837209302325585,,,0.47,-0.002158295818344484,0.011928237005402156,,,,,,0.25,,1.9673846153846153,0.6
CONET,amplitude_1_0_rep45,0.336,,,0.38,-0.03216813595526936,0.043113166507427816,,,,,,0.375,,1.3651442307692307,1.0
CONET,amplitude_1_0_rep46,0.46153846153846156,,,0.345,-0.02932334613127678,0.016058101710378254,,,,,,0.25,,1.3216428571428571,1.0
CONET,amplitude_4_0_rep42,0.3684210526315789,,,0.29,-0.01283725741672238,0.022239903873483426,,,,,,0.25,,3.177795698924731,1.0
CONET,amplitude_4_0_rep43,0.3652173913043478,,,0.315,-0.001026231675493759,0.03442939305019214,,,,,,0.375,,1.673936170212766,1.0
CONET,amplitude_4_0_rep44,0.40776699029126207,,,0.36,-0.03516603845251583,0.04626299117524618,,,,,,0.375,,2.801951219512195,1.0
CONET,amplitude_4_0_rep45,0.37168141592920356,,,0.33,-0.014145139900513571,0.03338137157532455,,,,,,0.625,,1.9440760869565217,1.0
CONET,amplitude_4_0_rep46,0.43298969072164956,,,0.33,-0.025105854580805564,0.042460008711817994,,,,,,0.25,,4.642236842105263,1.0
CONET,beta_0_1_rep42,0.49411764705882355,,,0.325,-0.004845538747387326,0.02390152016955003,,,,,,0.375,,1.802734375,1.0
CONET,beta_0_1_rep43,0.4285714285714286,,,0.385,0.0017816423692778817,0.033414962661526326,,,,,,0.375,,1.4731818181818181,1.0
CONET,beta_0_1_rep44,0.45652173913043476,,,0.295,0.0005242135769817381,0.023984749509355675,,,,,,0.375,,1.9870422535211267,1.0
CONET,beta_0_1_rep45,0.39622641509433965,,,0.295,-0.0067407395805906,0.021844758287173895,,,,,,0.375,,1.2613529411764706,1.0
CONET,beta_0_1_rep46,0.5121951219512195,,,0.43,-0.00785603758601952,0.030933447979349066,,,,,,0.375,,2.2725409836065573,0.6
CONET,beta_0_3_rep42,0.49411764705882355,,,0.355,0.01021705694454608,0.018517783884664542,,,,,,0.25,,2.139921875,1.0
CONET,beta_0_3_rep43,0.4285714285714286,,,0.425,0.03575111609444756,0.06551732697970619,,,,,,0.375,,1.7031818181818181,1.0
CONET,beta_0_3_rep44,0.45652173913043476,,,0.41,0.00020866731392216935,0.0483544893473833,,,,,,0.375,,2.2390845070422536,1.0
CONET,beta_0_3_rep45,0.39622641509433965,,,0.385,-0.002226638499503104,0.03720175146687086,,,,,,0.375,,1.2361764705882352,0.8
CONET,beta_0_3_rep46,0.5121951219512195,,,0.425,-0.0115285920080651,0.0173743481510432,,,,,,0.375,,2.2700819672131147,0.6
CONET,beta_0_5_rep42,0.49411764705882355,,,0.305,0.0023708042929846203,0.05566845318162954,,,,,,0.25,,2.290390625,1.0
CONET,beta_0_5_rep43,0.4285714285714286,,,0.365,-0.0023067567165909525,0.03216535425380992,,,,,,0.25,,1.8348701298701298,0.8
CONET,beta_0_5_rep44,0.45652173913043476,,,0.485,0.004003733061470848,0.031205246156369472,,,,,,0.25,,2.3661267605633802,0.6
CONET,beta_0_5_rep45,0.39622641509433965,,,0.405,-0.00361034912165933,0.028362086324984076,,,,,,0.3333333333333333,,1.255764705882353,1.0
CONET,beta_0_5_rep46,0.5121951219512195,,,0.415,-0.00373149617313238,0.006138970278315784,,,,,,0.25,,2.3600819672131146,0.4
CONET,cells_500_rep42,0.42,,,0.29,0.0010446511995193095,0.005382154247724217,,,,,,0.25,,2.3127088607594937,1.0
CONET,cells_500_rep43,0.3925233644859813,,,0.322,0.00654478820810427,0.017427700405178402,,,,,,0.25,,1.6636511627906976,1.0
CONET,cells_500_rep44,0.3925233644859813,,,0.302,-0.01490777591693311,0.014248609462612017,,,,,,0.375,,3.2415348837209303,1.0
CONET,cells_500_rep45,0.47727272727272724,,,0.304,-0.005424465016749748,0.006846868878135206,,,,,,0.375,,2.0338805970149254,1.0
CONET,cells_500_rep46,0.47727272727272724,,,0.302,-0.016982062652320346,0.011460043002425431,,,,,,0.25,,1.5230746268656716,1.0
CONET,cells_50_rep42,0.42,,,0.28,-0.004468991104178085,0.03318197396214927,,,,,,0.375,,2.2941772151898734,0.4
CONET,cells_50_rep43,0.3925233644859813,,,0.36,0.000339660713488992,0.10485857517120978,,,,,,0.375,,1.5493023255813954,1.0
CONET,cells_50_rep44,0.3925233644859813,,,0.36,8.304135176222241e-05,0.07624727771378594,,,,,,0.5,,3.091860465116279,0.6
CONET,cells_50_rep45,0.47727272727272724,,,0.34,0.010807975228694477,0.09793605785523661,,,,,,0.5,,2.0194029850746267,0.75
CONET,cells_50_rep46,0.47727272727272724,,,0.54,-0.012154233025984913,0.09164831745919776,,,,,,0.5,,1.495820895522388,0.8
CONET,clone_2_rep42,0.5,,,0.825,-0.03178050617865403,0.01051228795641447,,,,,,0.25,,2.3057142857142856,1.0
CONET,clone_2_rep43,0.5316455696202531,,,0.66,-0.05621253802907913,0.0160970284380358,,,,,,0.25,,2.255086206896552,1.0
CONET,clone_2_rep44,0.031746031746031744,,,0.545,-0.014581524907313941,0.005820170374177317,,,,,,0.0,,1.8177777777777777,0.6666666666666666
CONET,clone_2_rep45,0.43749999999999994,,,0.5,0.0007008692349209631,0.009039348143533792,,,,,,0.25,,2.4616666666666664,1.0
CONET,clone_2_rep46,0.6176470588235293,,,0.805,-0.00824402057814499,0.0032592140050912545,,,,,,0.25,,1.548936170212766,0.6666666666666666
CONET,clone_4_rep42,0.49411764705882355,,,0.31,-0.0014590493038081488,0.018180683734013207,,,,,,0.25,,2.2859375,0.8
CONET,clone_4_rep43,0.4285714285714286,,,0.34,-0.01010598068855997,0.04315854151253971,,,,,,0.375,,1.794155844155844,1.0
CONET,clone_4_rep44,0.45652173913043476,,,0.485,0.004003733061470848,0.031205246156369472,,,,,,0.25,,2.3661267605633802,0.6
CONET,clone_4_rep45,0.39622641509433965,,,0.395,-0.0065106202637574655,0.013268356963893443,,,,,,0.5,,1.2444117647058823,0.75
CONET,clone_4_rep46,0.5121951219512195,,,0.415,-0.00373149617313238,0.006138970278315784,,,,,,0.25,,2.3600819672131146,0.4
CONET,clone_8_rep42,0.42,,,0.25,0.0075622636106378,0.06219099111955978,,,,,,0.375,,1.6681645569620254,0.6666666666666666
CONET,clone_8_rep43,0.40776699029126207,,,0.28,0.013230635948758012,0.07125808260341793,,,,,,0.375,,1.193780487804878,0.7777777777777778
CONET,clone_8_rep44,0.4719101123595506,,,0.25,-0.0003439671467157188,0.0466793165276819,,,,,,0.375,,1.4029411764705881,0.6666666666666666
CONET,clone_8_rep45,0.45161290322580644,,,0.47,0.0024641247644945053,0.04243332743852869,,,,,,0.5,,1.2174305555555556,0.875
CONET,clone_8_rep46,0.43298969072164956,,,0.325,-0.0074890928969694815,0.08898553609173218,,,,,,0.4375,,2.440592105263158,0.8888888888888888
CONET,events_10_rep42,0.7777777777777778,,,0.32,-0.004370727078576604,0.02655356798105222,,,,,,0.375,,1.0007575757575757,0.8
CONET,events_10_rep43,0.6885245901639344,,,0.34,0.0009130167369621299,0.02107384252801252,,,,,,0.25,,1.52975,1.0
CONET,events_10_rep44,0.7000000000000001,,,0.33,-0.025010916005271916,0.044799939962734854,,,,,,0.25,,1.4657692307692307,1.0
CONET,events_10_rep45,0.7368421052631579,,,0.335,-0.029178252973001747,0.05444145830576828,,,,,,0.375,,1.061388888888889,1.0
CONET,events_10_rep46,0.6885245901639344,,,0.34,-0.0157281633702017,0.021496837706858916,,,,,,0.25,,1.116875,1.0
CONET,events_80_rep42,0.2658227848101266,,,0.375,0.04320343040221628,0.04232032833530194,,,,,,0.375,,2.6184306569343065,1.0
CONET,events_80_rep43,0.2592592592592593,,,0.32,0.017703705047462374,0.03766681349384974,,,,,,0.375,,2.410496453900709,1.0
CONET,events_80_rep44,0.2781456953642384,,,0.305,-0.013372473055010778,0.02948530117507502,,,,,,0.375,,4.0315,1.0
CONET,events_80_rep45,0.28378378378378377,,,0.35,0.0041172834485061404,0.02267166655679946,,,,,,0.375,,2.5213779527559055,1.0
CONET,events_80_rep46,0.33870967741935487,,,0.355,0.01451913376605549,0.04011879269240437,,,,,,0.375,,2.0615533980582526,1.0
CONET,focal_0_3_rep42,0.5185185185185185,,,0.32,-0.006885809305180318,0.03689873578028939,,,,,,0.375,,2.4704166666666665,1.0
CONET,focal_0_3_rep43,0.5316455696202531,,,0.345,-0.0018120106850548145,0.0329221258118201,,,,,,0.375,,2.335948275862069,1.0
CONET,focal_0_3_rep44,0.4827586206896552,,,0.415,0.020908880565166165,0.02448363134530177,,,,,,0.375,,3.888712121212121,0.8
CONET,focal_0_3_rep45,0.5121951219512195,,,0.34,-0.004112491283725261,0.019249492787231183,,,,,,0.375,,3.3848360655737704,1.0
CONET,focal_0_3_rep46,0.6086956521739131,,,0.325,-0.01526332623108444,0.018628074003050814,,,,,,0.375,,3.5035416666666666,1.0
CONET,focal_1_0_rep42,0.3652173913043478,,,0.29,-0.01168756818463743,0.02344503832392809,,,,,,0.375,,2.0271808510638296,1.0
CONET,focal_1_0_rep43,0.39622641509433965,,,0.33,-0.0037761538870608275,0.04748659212329275,,,,,,0.375,,1.8951176470588236,1.0
CONET,focal_1_0_rep44,0.375,,,0.415,0.008226474474939358,0.029620335790422007,,,,,,0.375,,2.927197802197802,1.0
CONET,focal_1_0_rep45,0.28571428571428575,,,0.415,0.002388531324698481,0.023584827672198046,,,,,,0.3333333333333333,,1.5180555555555555,1.0
CONET,focal_1_0_rep46,0.39999999999999997,,,0.39,-0.006371046085928245,0.0218943003936966,,,,,,0.375,,1.51875,0.8
CONET,normal_0_0_rep42,0.42,,,0.35,0.014606690588609788,0.02031988417813035,,,,,,0.5,,2.4314556962025318,1.0
CONET,normal_0_0_rep43,0.3925233644859813,,,0.355,0.011351257800808331,0.015910782954485787,,,,,,0.6666666666666666,,1.6004651162790697,1.0
CONET,normal_0_0_rep44,0.3925233644859813,,,0.465,0.013743759261971477,0.016602355195817278,,,,,,0.3333333333333333,,3.7405232558139536,1.0
CONET,normal_0_0_rep45,0.47727272727272724,,,0.43,-0.011360434807934057,0.016559471947952334,,,,,,0.75,,2.208955223880597,1.0
CONET,normal_0_0_rep46,0.47727272727272724,,,0.4,0.0027903833351225543,0.025899214719672364,,,,,,0.3333333333333333,,1.6114925373134328,1.0
CONET,normal_0_3_rep42,0.42,,,0.28,-0.0041024748801064366,0.021479492703427753,,,,,,0.375,,2.0044303797468355,0.8
CONET,normal_0_3_rep43,0.3925233644859813,,,0.315,0.00028929152470994287,0.02605741541403608,,,,,,0.375,,1.4436046511627907,0.8
CONET,normal_0_3_rep44,0.3925233644859813,,,0.35,-0.0038569789429894336,0.02242064917688747,,,,,,0.375,,2.8351162790697675,1.0
CONET,normal_0_3_rep45,0.47727272727272724,,,0.36,0.0076064689878883734,0.033529154636493516,,,,,,0.5,,1.8705970149253732,1.0
CONET,normal_0_3_rep46,0.47727272727272724,,,0.325,-0.0005922442396599267,0.043884994513506095,,,,,,0.25,,1.457910447761194,1.0
CNRein,amplitude_1_0_rep42,0.0,,,,-0.0016727292732862384,0.00787020920176111,0.28269736842105264,0.0,,,,,,0.4119078947368421,
CNRein,amplitude_1_0_rep43,0.028844420407427438,,,,0.8753848691104021,0.9089151643485788,0.2615294117647059,0.0,,,,,,0.3672941176470588,
CNRein,amplitude_1_0_rep44,0.0,,,,0.004503111814019806,0.039846514867821196,0.36630769230769233,0.0,,,,,,0.8387692307692308,
CNRein,amplitude_1_0_rep45,0.0,,,,0.3164854127425397,0.5342566037426131,0.36788461538461537,0.0,,,,,,0.6334615384615384,
CNRein,amplitude_1_0_rep46,0.023876404494382022,,,,0.7543582296024299,0.840981581524928,0.4074285714285714,0.10556464811783961,,,,,,0.5462857142857143,
CNRein,amplitude_4_0_rep42,0.0,,,,-0.001730590689001281,0.007793964749310461,0.5062365591397849,0.0,,,,,,1.9501075268817205,
CNRein,amplitude_4_0_rep43,0.0,,,,0.009698359062531657,0.024749649361330565,0.2911170212765957,0.0,,,,,,0.7994148936170212,
CNRein,amplitude_4_0_rep44,0.0,,,,-0.0022386473457085476,0.023632468120978602,0.4395121951219512,0.0,,,,,,1.7302439024390244,
CNRein,amplitude_4_0_rep45,0.0,,,,-0.0031209158495390044,0.006690375259620675,0.43923913043478263,0.0,,,,,,1.3457608695652175,
CNRein,amplitude_4_0_rep46,0.0,,,,,,0.5431578947368421,0.0,,,,,,2.909473684210526,
CNRein,beta_0_1_rep42,0.021819461551997186,,,,0.8283321344674254,0.9017996153035547,0.426015625,0.04390471742176553,,,,,,0.952578125,
CNRein,beta_0_1_rep43,0.024025133986324155,,,,0.7179435277524852,0.8451239890294631,0.25,0.0,,,,,,0.6863636363636364,
CNRein,beta_0_1_rep44,0.0,,,,-0.0036467526045780136,0.006200898281436658,0.4064084507042254,0.0,,,,,,1.0711971830985916,
CNRein,beta_0_1_rep45,0.0,,,,0.010786043568454915,0.08989478016702865,0.28341176470588236,0.0,,,,,,0.4875294117647059,
CNRein,beta_0_1_rep46,0.020610687022900767,,,,0.7398926539496972,0.756379035018964,0.6528688524590164,0.0,,,,,,2.445655737704918,
CNRein,beta_0_3_rep42,0.0,,,,-0.000625643302589356,0.008568516736897368,0.394296875,0.0,,,,,,0.968359375,
CNRein,beta_0_3_rep43,0.024189114898295765,,,,0.8767209091716345,0.9092116868261322,0.31344155844155847,0.05114638447971781,,,,,,0.9730519480519481,
CNRein,beta_0_3_rep44,0.0,,,,,,0.41098591549295777,0.0,,,,,,1.0914084507042254,
CNRein,beta_0_3_rep45,0.0,,,,0.031173849455110196,0.11125822473362552,0.284,0.0,,,,,,0.4783529411764706,
CNRein,beta_0_3_rep46,0.020634314100114636,,,,0.7141046428484581,0.7542298754749681,0.45377049180327866,0.0,,,,,,1.2824590163934426,
CNRein,beta_0_5_rep42,0.0,,,,-0.0009339171296081094,0.017848089280535825,0.408671875,0.0,,,,,,1.057421875,
CNRein,beta_0_5_rep43,0.024029574861367836,,,,0.8830157893239892,0.9203740303371715,0.2729220779220779,0.0,,,,,,0.8303246753246754,
CNRein,beta_0_5_rep44,0.0,,,,,,0.4199295774647887,0.0,,,,,,1.1361267605633802,
CNRein,beta_0_5_rep45,0.0,,,,0.048031952917500856,0.14256916512173,0.2858823529411765,0.0,,,,,,0.48294117647058826,
CNRein,beta_0_5_rep46,0.02049335863377609,,,,0.7113127171978006,0.7598051447407883,0.5550819672131148,0.0,,,,,,1.4944262295081967,
CNRein,cells_500_rep42,0.0,,,,-0.00028734399124632956,0.007298228050366622,0.431873417721519,0.0,,,,,,1.1011392405063292,
CNRein,cells_500_rep43,0.0,,,,0.00029393296059990144,0.00850675477001483,0.24911627906976744,0.0,,,,,,0.5983255813953489,
CNRein,cells_500_rep44,0.0,,,,0.010249541985355578,0.017076577876297683,0.5621162790697675,0.0,,,,,,1.965093023255814,
CNRein,cells_500_rep45,0.0,,,,-0.0032515360547032022,0.008265954422469078,0.45844776119402986,0.0,,,,,,1.072955223880597,
CNRein,cells_500_rep46,0.0,,,,-0.002723560796424215,0.006242171845504292,0.25149253731343285,0.0,,,,,,0.5220597014925373,
CNRein,cells_50_rep42,0.06848520023215322,,,,0.7352516119817556,0.8548221279184075,0.7129113924050633,0.15172413793103448,,,,,,1.8956962025316455,
CNRein,cells_50_rep43,0.06138107416879795,,,,0.802875778663024,0.8958735268477609,0.42023255813953486,0.08191126279863481,,,,,,1.3109302325581396,
CNRein,cells_50_rep44,0.07542857142857143,,,,1.0,1.0000000000000002,0.9532558139534884,0.10238907849829353,,,,,,3.3109302325581393,
CNRein,cells_50_rep45,0.054859868813357186,,,,0.6143004932755596,0.809467743772104,0.6570149253731343,0.3690036900369003,,,,,,1.3913432835820896,
CNRein,cells_50_rep46,0.07133058984910838,,,,0.508651989472978,0.7215606742415819,0.5588059701492537,0.00690846286701209,,,,,,1.2734328358208955,
CNRein,clone_2_rep42,0.0,,,,,,0.41873015873015873,0.0,,,,,,1.13,
CNRein,clone_2_rep43,0.019904034121201352,,,,0.6291173733908039,0.6750606559674706,0.38862068965517244,0.0,,,,,,1.315,
CNRein,clone_2_rep44,0.0,,,,-0.009647027342887887,0.00861647701431297,0.5781746031746032,0.0,,,,,,1.805,
CNRein,clone_2_rep45,0.0,,,,0.6401083577480929,0.72765430638761,0.4921333333333333,0.0,,,,,,1.3737333333333333,
CNRein,clone_2_rep46,0.014368389543005388,,,,0.543644994850505,0.6018191676418831,0.18648936170212765,0.10104011887072809,,,,,,0.5179787234042553,
CNRein,clone_4_rep42,0.0,,,,-0.0009339171296081094,0.017848089280535825,0.408671875,0.0,,,,,,1.057421875,
CNRein,clone_4_rep43,0.024029574861367836,,,,0.8830157893239892,0.9203740303371715,0.2729220779220779,0.0,,,,,,0.8303246753246754,
CNRein,clone_4_rep44,0.0,,,,,,0.4199295774647887,0.0,,,,,,1.1361267605633802,
CNRein,clone_4_rep45,0.0,,,,0.048031952917500856,0.14256916512173,0.2858823529411765,0.0,,,,,,0.48294117647058826,
CNRein,clone_4_rep46,0.02049335863377609,,,,0.7113127171978006,0.7598051447407883,0.5550819672131148,0.0,,,,,,1.4944262295081967,
CNRein,clone_8_rep42,0.026661862727436498,,,,0.39958423206666915,0.6671732842800844,0.2830379746835443,0.018656716417910446,,,,,,0.680253164556962,
CNRein,clone_8_rep43,0.027896596615212946,,,,0.7384688757647007,0.8459779074076441,0.18396341463414634,0.08995502248875561,,,,,,0.30810975609756097,
CNRein,clone_8_rep44,0.02185205086870858,,,,0.7597968823421697,0.8683466558311113,0.43433823529411764,0.1256931608133087,,,,,,1.0816911764705883,
CNRein,clone_8_rep45,0.023140495867768594,,,,0.5057173717863995,0.7653633411189278,0.376875,0.05067064083457526,,,,,,0.5703472222222222,
CNRein,clone_8_rep46,0.0,,,,0.0039627961891842665,0.017153929103199524,0.47789473684210526,0.0,,,,,,1.2515789473684211,
CNRein,events_10_rep42,0.010607915136678909,,,,0.07513890762098872,0.2232254281194208,0.1481818181818182,0.2780373831775701,,,,,,0.263030303030303,
CNRein,events_10_rep43,0.01081081081081081,,,,0.6862665111585705,0.796569065844857,0.185125,0.19277108433734938,,,,,,0.496625,
CNRein,events_10_rep44,0.012153437143942271,,,,0.8063712776682872,0.8289567692093396,0.3232051282051282,0.3383947939262473,,,,,,0.6298717948717949,
CNRein,events_10_rep45,0.01185241827566431,,,,0.7110181030317504,0.8023287032165805,0.18958333333333333,0.0,,,,,,0.35986111111111113,
